AEP1,AEP2,AEP3,AEP4,AEP5,AEP6,AEP7,AEP8,AEP9,AEP10,AEP11,AEP12,AEP13,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,RPM,DIAM,POWER,CP
8205,10570,13067,15612,18136,20587,22922,25111,27131,28964,30598,32027,33250,46930,2.10E+05,4.88E+05,8.99E+05,1.47E+06,2.22E+06,3.14E+06,4.18E+06,5.25E+06,6.07E+06,6.42E+06,6.49E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,11.596,140,6.50E+06,0.5
8264.1,10659,13186,15758,18306,20775,23124,25323,27348,29183,30818,32245,33464,46930,2.10E+05,4.88E+05,8.99E+05,1.47E+06,2.22E+06,3.17E+06,4.27E+06,5.39E+06,6.16E+06,6.44E+06,6.49E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,12.278,140,6.50E+06,0.5
8298.1,10711,13255,15844,18406,20886,23244,25448,27476,29313,30948,32374,33591,46930,2.10E+05,4.88E+05,8.99E+05,1.47E+06,2.23E+06,3.18E+06,4.32E+06,5.47E+06,6.22E+06,6.46E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,12.96,140,6.50E+06,0.5
8315.5,10738,13292,15890,18459,20945,23307,25514,27545,29383,31017,32443,33659,46930,2.10E+05,4.88E+05,8.99E+05,1.47E+06,2.23E+06,3.19E+06,4.35E+06,5.52E+06,6.25E+06,6.47E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,13.642,140,6.50E+06,0.5
8323.1,10750,13308,15910,18483,20972,23336,25545,27577,29415,31049,32475,33690,46930,2.10E+05,4.88E+05,8.99E+05,1.47E+06,2.23E+06,3.19E+06,4.36E+06,5.55E+06,6.26E+06,6.47E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,14.324,140,6.50E+06,0.5
9141.4,11627,14210,16811,19365,21822,24147,26313,28301,30096,31689,33074,34252,63937,2.55E+05,5.73E+05,1.04E+06,1.70E+06,2.52E+06,3.47E+06,4.47E+06,5.46E+06,6.16E+06,6.44E+06,6.49E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,9.5493,150,6.50E+06,0.5
9280.3,11825,14465,17115,19709,22197,24544,26723,28717,30513,32103,33482,34651,63937,2.55E+05,5.73E+05,1.04E+06,1.70E+06,2.55E+06,3.56E+06,4.66E+06,5.68E+06,6.29E+06,6.47E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,10.186,150,6.50E+06,0.5
9365.8,11947,14622,17303,19922,22428,24787,26975,28972,30769,32356,33731,34895,63937,2.55E+05,5.73E+05,1.04E+06,1.70E+06,2.56E+06,3.62E+06,4.79E+06,5.82E+06,6.35E+06,6.48E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,10.823,150,6.50E+06,0.5
9414.9,12018,14714,17413,20047,22564,24931,27123,29123,30919,32505,33878,35038,63937,2.55E+05,5.73E+05,1.04E+06,1.70E+06,2.56E+06,3.65E+06,4.88E+06,5.91E+06,6.39E+06,6.49E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,11.459,150,6.50E+06,0.5
9439.9,12054,14762,17471,20112,22636,25006,27201,29202,30999,32585,33956,35114,63937,2.55E+05,5.73E+05,1.04E+06,1.70E+06,2.56E+06,3.66E+06,4.92E+06,5.96E+06,6.40E+06,6.49E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,12.096,150,6.50E+06,0.5
9450.9,12071,14783,17497,20142,22668,25041,27237,29239,31036,32621,33992,35150,63937,2.55E+05,5.73E+05,1.04E+06,1.70E+06,2.56E+06,3.66E+06,4.95E+06,5.99E+06,6.41E+06,6.49E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,12.732,150,6.50E+06,0.5
9454.1,12075,14789,17505,20151,22678,25051,27247,29250,31047,32632,34003,35160,63937,2.55E+05,5.73E+05,1.04E+06,1.70E+06,2.56E+06,3.67E+06,4.95E+06,6.00E+06,6.42E+06,6.49E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,13.369,150,6.50E+06,0.5
10341,13036,15791,18518,21157,23661,26003,28160,30121,31875,33418,34747,35864,82914,3.02E+05,6.64E+05,1.20E+06,1.94E+06,2.88E+06,3.95E+06,5.07E+06,5.98E+06,6.40E+06,6.49E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,8.9525,160,6.50E+06,0.5
10465,13207,16003,18766,21431,23954,26307,28471,30433,32185,33722,35044,36153,82914,3.02E+05,6.64E+05,1.20E+06,1.94E+06,2.91E+06,4.05E+06,5.25E+06,6.12E+06,6.44E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,9.5493,160,6.50E+06,0.5
10538,13307,16128,18912,21592,24127,26487,28654,30617,32368,33902,35220,36325,82914,3.02E+05,6.64E+05,1.20E+06,1.94E+06,2.92E+06,4.12E+06,5.36E+06,6.19E+06,6.46E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,10.146,160,6.50E+06,0.5
10575,13359,16194,18988,21678,24218,26582,28752,30715,32465,33998,35314,36416,82914,3.02E+05,6.64E+05,1.20E+06,1.94E+06,2.93E+06,4.15E+06,5.43E+06,6.23E+06,6.47E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,10.743,160,6.50E+06,0.5
10591,13381,16222,19021,21715,24258,26624,28794,30758,32507,34040,35355,36455,82914,3.02E+05,6.64E+05,1.20E+06,1.94E+06,2.93E+06,4.16E+06,5.46E+06,6.25E+06,6.47E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,11.34,160,6.50E+06,0.5
10596,13389,16232,19034,21729,24273,26640,28810,30774,32524,34056,35371,36471,82914,3.02E+05,6.64E+05,1.20E+06,1.94E+06,2.93E+06,4.17E+06,5.47E+06,6.26E+06,6.47E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,11.937,160,6.50E+06,0.5
10597,13391,16234,19036,21731,24276,26642,28813,30777,32527,34059,35373,36473,82914,3.02E+05,6.64E+05,1.20E+06,1.94E+06,2.93E+06,4.17E+06,5.48E+06,6.26E+06,6.47E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,12.533,160,6.50E+06,0.5
11544,14419,17309,20128,22819,25343,27678,29810,31731,33436,34924,36194,37251,1.04E+05,3.52E+05,7.60E+05,1.37E+06,2.20E+06,3.26E+06,4.46E+06,5.61E+06,6.29E+06,6.47E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,8.4258,170,6.50E+06,0.5
11651,14562,17482,20326,23034,25569,27910,30045,31965,33667,35149,36413,37463,1.04E+05,3.52E+05,7.60E+05,1.37E+06,2.20E+06,3.29E+06,4.57E+06,5.74E+06,6.35E+06,6.48E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,8.9876,170,6.50E+06,0.5
11708,14637,17574,20431,23149,25690,28035,30170,32090,33790,35269,36530,37576,1.04E+05,3.52E+05,7.60E+05,1.37E+06,2.20E+06,3.31E+06,4.63E+06,5.82E+06,6.38E+06,6.49E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,9.5493,170,6.50E+06,0.5
11733,14672,17617,20480,23202,25747,28093,30229,32149,33848,35326,36585,37630,1.04E+05,3.52E+05,7.60E+05,1.37E+06,2.20E+06,3.31E+06,4.66E+06,5.86E+06,6.39E+06,6.49E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,10.111,170,6.50E+06,0.5
11742,14684,17631,20497,23221,25766,28113,30250,32169,33868,35346,36604,37648,1.04E+05,3.52E+05,7.60E+05,1.37E+06,2.20E+06,3.31E+06,4.67E+06,5.88E+06,6.40E+06,6.49E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,10.673,170,6.50E+06,0.5
11743,14686,17634,20500,23224,25770,28117,30253,32173,33872,35349,36608,37652,1.04E+05,3.52E+05,7.60E+05,1.37E+06,2.20E+06,3.31E+06,4.67E+06,5.88E+06,6.40E+06,6.49E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,11.234,170,6.50E+06,0.5
11743,14686,17634,20500,23224,25770,28117,30253,32173,33872,35349,36608,37652,1.04E+05,3.52E+05,7.60E+05,1.37E+06,2.20E+06,3.31E+06,4.67E+06,5.88E+06,6.40E+06,6.49E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,11.796,170,6.50E+06,0.5
12738,15764,18760,21643,24361,26885,29198,31294,33168,34820,36251,37463,38462,1.26E+05,4.05E+05,8.63E+05,1.54E+06,2.48E+06,3.66E+06,4.97E+06,6.01E+06,6.42E+06,6.49E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,7.9577,180,6.50E+06,0.5
12826,15878,18895,21794,24523,27053,29370,31465,33338,34986,36412,37619,38612,1.26E+05,4.05E+05,8.63E+05,1.54E+06,2.48E+06,3.69E+06,5.07E+06,6.09E+06,6.45E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,8.4883,180,6.50E+06,0.5
12867,15931,18959,21865,24600,27133,29450,31546,33418,35065,36488,37693,38683,1.26E+05,4.05E+05,8.63E+05,1.54E+06,2.48E+06,3.71E+06,5.12E+06,6.13E+06,6.45E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,9.0188,180,6.50E+06,0.5
12882,15951,18983,21893,24629,27164,29482,31578,33449,35095,36518,37722,38711,1.26E+05,4.05E+05,8.63E+05,1.54E+06,2.48E+06,3.71E+06,5.14E+06,6.15E+06,6.46E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,9.5493,180,6.50E+06,0.5
12885,15956,18988,21899,24636,27170,29489,31585,33456,35102,36525,37728,38717,1.26E+05,4.05E+05,8.63E+05,1.54E+06,2.48E+06,3.71E+06,5.15E+06,6.16E+06,6.46E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,10.08,180,6.50E+06,0.5
12885,15956,18988,21899,24636,27171,29489,31585,33456,35102,36525,37728,38717,1.26E+05,4.05E+05,8.63E+05,1.54E+06,2.48E+06,3.71E+06,5.15E+06,6.16E+06,6.46E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,10.61,180,6.50E+06,0.5
12885,15956,18988,21899,24636,27171,29489,31585,33456,35102,36525,37728,38717,1.26E+05,4.05E+05,8.63E+05,1.54E+06,2.48E+06,3.71E+06,5.15E+06,6.16E+06,6.46E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,11.141,180,6.50E+06,0.5
13914,17065,20141,23064,25791,28299,30581,32633,34457,36054,37429,38584,39527,1.50E+05,4.61E+05,9.71E+05,1.73E+06,2.77E+06,4.08E+06,5.43E+06,6.26E+06,6.48E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,7.5389,190,6.50E+06,0.5
13981,17150,20239,23173,25906,28418,30700,32751,34573,36167,37538,38689,39628,1.50E+05,4.61E+05,9.71E+05,1.73E+06,2.77E+06,4.11E+06,5.51E+06,6.30E+06,6.48E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,8.0415,190,6.50E+06,0.5
14009,17185,20280,23217,25953,28467,30749,32800,34621,36214,37583,38733,39671,1.50E+05,4.61E+05,9.71E+05,1.73E+06,2.77E+06,4.13E+06,5.55E+06,6.32E+06,6.48E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,8.5441,190,6.50E+06,0.5
14017,17195,20292,23231,25968,28482,30765,32816,34636,36229,37598,38747,39684,1.50E+05,4.61E+05,9.71E+05,1.73E+06,2.77E+06,4.13E+06,5.56E+06,6.32E+06,6.49E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,9.0467,190,6.50E+06,0.5
14017,17196,20293,23232,25969,28483,30766,32817,34637,36230,37599,38748,39685,1.50E+05,4.61E+05,9.71E+05,1.73E+06,2.77E+06,4.13E+06,5.56E+06,6.32E+06,6.49E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,9.5493,190,6.50E+06,0.5
14017,17196,20293,23232,25969,28483,30766,32817,34637,36230,37599,38748,39685,1.50E+05,4.61E+05,9.71E+05,1.73E+06,2.77E+06,4.13E+06,5.56E+06,6.32E+06,6.49E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,10.052,190,6.50E+06,0.5
14017,17196,20293,23232,25969,28483,30766,32817,34637,36230,37599,38748,39685,1.50E+05,4.61E+05,9.71E+05,1.73E+06,2.77E+06,4.13E+06,5.56E+06,6.32E+06,6.49E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,10.554,190,6.50E+06,0.5
15064,18316,21449,24393,27114,29597,31840,33844,35616,37159,38478,39580,40471,1.75E+05,5.21E+05,1.09E+06,1.92E+06,3.07E+06,4.50E+06,5.81E+06,6.39E+06,6.49E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,7.162,200,6.50E+06,0.5
15113,18376,21518,24469,27193,29677,31920,33924,35693,37234,38550,39649,40537,1.75E+05,5.21E+05,1.09E+06,1.92E+06,3.07E+06,4.54E+06,5.86E+06,6.41E+06,6.49E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,7.6394,200,6.50E+06,0.5
15128,18395,21540,24492,27218,29703,31945,33949,35718,37258,38574,39671,40558,1.75E+05,5.21E+05,1.09E+06,1.92E+06,3.08E+06,4.55E+06,5.88E+06,6.41E+06,6.49E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,8.1169,200,6.50E+06,0.5
15131,18399,21544,24497,27223,29708,31950,33954,35723,37262,38578,39676,40562,1.75E+05,5.21E+05,1.09E+06,1.92E+06,3.08E+06,4.55E+06,5.88E+06,6.41E+06,6.49E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,8.5944,200,6.50E+06,0.5
15131,18399,21544,24497,27223,29708,31950,33954,35723,37262,38578,39676,40562,1.75E+05,5.21E+05,1.09E+06,1.92E+06,3.08E+06,4.55E+06,5.88E+06,6.41E+06,6.49E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,9.0718,200,6.50E+06,0.5
15131,18399,21544,24497,27223,29708,31950,33954,35723,37262,38578,39676,40562,1.75E+05,5.21E+05,1.09E+06,1.92E+06,3.08E+06,4.55E+06,5.88E+06,6.41E+06,6.49E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,9.5493,200,6.50E+06,0.5
15131,18399,21544,24497,27223,29708,31950,33954,35723,37262,38578,39676,40562,1.75E+05,5.21E+05,1.09E+06,1.92E+06,3.08E+06,4.55E+06,5.88E+06,6.41E+06,6.49E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,10.027,200,6.50E+06,0.5
6958.2,8969.5,11123,13359,15624,17870,20055,22144,24107,25920,27564,29027,30300,33973,1.75E+05,4.18E+05,7.80E+05,1.28E+06,1.92E+06,2.64E+06,3.42E+06,4.21E+06,4.96E+06,5.62E+06,6.13E+06,6.40E+06,6.48E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,11.018,130,6.50E+06,0.51
7114,9214.2,11466,13802,16160,18488,20741,22884,24887,26727,28388,29858,31132,33973,1.75E+05,4.18E+05,7.80E+05,1.28E+06,1.94E+06,2.71E+06,3.57E+06,4.46E+06,5.33E+06,6.03E+06,6.38E+06,6.48E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,11.753,130,6.50E+06,0.51
7215.4,9372,11684,14079,16491,18863,21152,23322,25344,27196,28862,30333,31604,33973,1.75E+05,4.18E+05,7.80E+05,1.28E+06,1.94E+06,2.76E+06,3.68E+06,4.65E+06,5.58E+06,6.21E+06,6.45E+06,6.49E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,12.488,130,6.50E+06,0.51
7280.6,9473.8,11825,14257,16702,19102,21413,23598,25631,27489,29158,30629,31897,33973,1.75E+05,4.18E+05,7.80E+05,1.28E+06,1.95E+06,2.78E+06,3.75E+06,4.80E+06,5.75E+06,6.30E+06,6.47E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,13.222,130,6.50E+06,0.51
7321,9537.6,11914,14370,16836,19254,21578,23774,25813,27676,29346,30816,32082,33973,1.75E+05,4.18E+05,7.80E+05,1.28E+06,1.95E+06,2.79E+06,3.80E+06,4.91E+06,5.86E+06,6.35E+06,6.48E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,13.957,130,6.50E+06,0.51
7344.1,9574.7,11966,14436,16915,19344,21676,23878,25922,27787,29459,30929,32193,33973,1.75E+05,4.18E+05,7.80E+05,1.28E+06,1.95E+06,2.80E+06,3.83E+06,4.98E+06,5.93E+06,6.38E+06,6.49E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,14.691,130,6.50E+06,0.51
7355.9,9593.9,11993,14471,16957,19391,21729,23934,25980,27846,29519,30989,32253,33973,1.75E+05,4.18E+05,7.80E+05,1.28E+06,1.95E+06,2.80E+06,3.84E+06,5.02E+06,5.97E+06,6.40E+06,6.49E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,15.426,130,6.50E+06,0.51
8121.6,10401,12805,15261,17706,20091,22374,24525,26518,28335,29962,31390,32617,49189,2.16E+05,4.99E+05,9.19E+05,1.50E+06,2.23E+06,3.07E+06,3.97E+06,4.88E+06,5.70E+06,6.24E+06,6.45E+06,6.49E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,10.231,140,6.50E+06,0.51
8271.4,10623,13101,15626,18131,20564,22884,25060,27070,28895,30524,31949,33169,49189,2.16E+05,4.99E+05,9.19E+05,1.50E+06,2.26E+06,3.16E+06,4.14E+06,5.15E+06,5.98E+06,6.38E+06,6.49E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,10.913,140,6.50E+06,0.51
8365.5,10763,13286,15852,18392,20852,23192,25382,27400,29229,30857,32279,33494,49189,2.16E+05,4.99E+05,9.19E+05,1.50E+06,2.27E+06,3.21E+06,4.27E+06,5.34E+06,6.12E+06,6.43E+06,6.49E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,11.596,140,6.50E+06,0.51
8423.5,10849,13401,15994,18556,21033,23386,25585,27608,29438,31066,32486,33697,49189,2.16E+05,4.99E+05,9.19E+05,1.50E+06,2.27E+06,3.24E+06,4.36E+06,5.47E+06,6.21E+06,6.45E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,12.278,140,6.50E+06,0.51
8456.2,10899,13468,16075,18650,21138,23499,25702,27728,29560,31188,32607,33815,49189,2.16E+05,4.99E+05,9.19E+05,1.50E+06,2.27E+06,3.25E+06,4.41E+06,5.55E+06,6.25E+06,6.47E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,12.96,140,6.50E+06,0.51
8472.8,10924,13502,16118,18700,21193,23558,25765,27792,29625,31253,32671,33878,49189,2.16E+05,4.99E+05,9.19E+05,1.50E+06,2.27E+06,3.25E+06,4.44E+06,5.60E+06,6.28E+06,6.47E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,13.642,140,6.50E+06,0.51
8479.4,10934,13516,16135,18720,21216,23582,25790,27818,29651,31279,32697,33905,49189,2.16E+05,4.99E+05,9.19E+05,1.50E+06,2.27E+06,3.25E+06,4.45E+06,5.62E+06,6.29E+06,6.47E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,14.324,140,6.50E+06,0.51
9319.8,11838,14450,17072,19641,22108,24437,26603,28588,30378,31963,33341,34510,66672,2.61E+05,5.86E+05,1.07E+06,1.73E+06,2.57E+06,3.54E+06,4.56E+06,5.55E+06,6.21E+06,6.45E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,9.5493,150,6.50E+06,0.51
9456.7,12032,14698,17367,19974,22469,24818,26996,28986,30776,32359,33729,34890,66672,2.61E+05,5.86E+05,1.07E+06,1.73E+06,2.60E+06,3.63E+06,4.75E+06,5.76E+06,6.32E+06,6.48E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,6.50E+06,10.186,150,6.50E+06,0.51
